user_id,full_name,transaction_date,city,region,product_category,age,subscription,price,sale_amount,quantity,store_id,status,username,email,raw_timestamp
U2228,Prachi Sinha,2023-09-07,Chennai,Central,Books,49,Basic,88868.77,191120.18,14,S009,,prachi.sinha15,prachi.sinha15@gmail.com,2023-02-14 08:03:39
U2270,Divya Naidu,2023-06-23,Jaipur,South,Groceries,58,Enterprise,142109.43,326115.15,15,S002,,divya.naidu27,divya.naidu27@gmail.com,2024-06-29 17:49:08
U2331,Saanvi Venkatesh,2024-05-10,Delhi,East,Electronics,28,Free,66247.9,235468.54,6,S009,Pending,,saanvi.venkatesh91@yahoo.com,2024-09-19 05:53:54
U2119,Varsha Sharma,2023-03-24,Nagpur,South,Jewellery,24,Premium,68081.28,2802.29,3,S020,Unknown,varsha.sharma84,varsha.sharma84@outlook.com,2024-05-26 00:04:33
U2214,Suresh Venkatesh,2023-08-22,Delhi,North,Books,24,Enterprise,19708.89,287059.61,3,S006,Active,suresh.venkatesh75,suresh.venkatesh75@yahoo.com,2024-04-28 18:33:50
U2296,Geeta Bose,2024-09-21,Hyderabad,South,Home & Garden,29,Premium,103232.61,378825.96,5,S020,,,geeta.bose62@outlook.com,2024-10-28 18:49:01
U2170,Ananya Iyer,2024-08-24,Mumbai,Central,Mobiles,35,Free,107131.56,7005.41,11,S013,Pending,ananya.iyer32,ananya.iyer32@outlook.com,2023-10-28 18:36:28
U2314,Priya Shah,2024-12-28,Lucknow,South,Clothing,17,Basic,79469.37,179050.81,6,S014,,priya.shah54,priya.shah54@rediffmail.com,2023-06-28 15:34:06
U2114,Ishaan Das,2023-03-16,Delhi,North,Home & Garden,33,Premium,29547.35,394801.5,6,S009,Active,,ishaan.das28@hotmail.com,2024-06-20 03:54:05
U2011,Vivaan Pillai,2024-09-07,Hyderabad,Central,Groceries,19,Basic,103284.6,323139.1,9,S017,Active,vivaan.pillai57,vivaan.pillai57@yahoo.com,2024-07-19 18:02:13
U2242,Sonal Ghosh,2024-07-03,Lucknow,South,Groceries,31,Premium,1725.88,57410.74,8,S006,Inactive,,sonal.ghosh70@hotmail.com,2024-09-03 18:51:23
U2008,Sai Desai,2024-06-23,Nagpur,Central,Home & Garden,33,Premium,84882.9,135574.97,8,S007,,sai.desai17,,2024-06-08 01:09:55
U2148,Aarav Banerjee,2024-12-03,Nagpur,North,Toys,63,Basic,83361.09,338393.78,7,S018,Inactive,aarav.banerjee33,aarav.banerjee33@outlook.com,2024-11-23 01:05:38
U2064,Rajesh Reddy,2023-02-09,Bangalore,South,Mobiles,61,Premium,6528.19,347354.62,1,S006,,rajesh.reddy20,rajesh.reddy20@yahoo.com,2024-12-20 01:17:55
U2304,Reyansh Shukla,2024-10-13,Mumbai,East,Books,23,Enterprise,36576.12,107335.05,12,S005,Active,reyansh.shukla34,reyansh.shukla34@gmail.com,2023-03-02 00:53:37
U2038,Suresh Kapoor,2023-02-12,Bhopal,South,Books,30,Basic,120760.03,88794.0,2,S008,Pending,,suresh.kapoor68@gmail.com,2023-04-14 23:28:07
U2253,Riya Saxena,2024-07-24,Bangalore,North,Electronics,52,Enterprise,102751.41,373434.55,14,S006,Pending,,riya.saxena20@outlook.com,2024-12-22 16:12:26
U2115,Vivaan Malhotra,2023-09-19,Mumbai,East,Groceries,28,Enterprise,138938.36,445919.95,2,S007,Active,,vivaan.malhotra80@outlook.com,2023-11-15 23:47:02
U2250,Pooja Chatterjee,2023-12-10,Bangalore,South,Sports,36,Enterprise,146473.99,209400.78,14,S001,,pooja.chatterjee67,pooja.chatterjee67@outlook.com,2023-02-25 22:23:20
U2331,Neha Joshi,2024-11-10,Hyderabad,South,Groceries,47,Free,121283.22,161386.02,10,S002,,,neha.joshi8@hotmail.com,2024-09-28 01:34:52
U2151,Kabir Krishnamurthy,2024-12-09,Chennai,West,Home & Garden,45,Basic,62396.76,305003.19,11,S008,Pending,,kabir.krishnamurthy74@gmail.com,2023-02-03 18:04:38
U2242,Reyansh Krishnamurthy,2023-03-02,Delhi,East,Sports,43,Premium,111565.54,116515.34,14,S001,,reyansh.krishnamurthy42,reyansh.krishnamurthy42@yahoo.com,2023-01-20 09:17:08
U2178,Rahul Verma,2024-02-10,Mumbai,East,Books,17,Enterprise,48354.29,391387.2,7,S013,Pending,,rahul.verma36@outlook.com,2024-11-06 12:36:34
U2133,Mahesh Banerjee,2023-07-13,Mumbai,East,Sports,65,Premium,146124.67,274833.01,6,S017,,mahesh.banerjee71,mahesh.banerjee71@rediffmail.com,2023-09-08 18:31:13
U2235,Diya Yadav,2023-07-09,Hyderabad,North,Home & Garden,39,Free,82106.3,482840.25,5,S007,,diya.yadav6,,2024-05-24 13:03:34
U2161,Myra Rao,2024-07-09,Mumbai,Central,Mobiles,40,Free,149884.76,426626.63,11,S004,Inactive,myra.rao45,myra.rao45@gmail.com,2023-10-14 15:56:41
U2135,Varsha Kumar,2024-11-17,Bhopal,Central,Books,26,Premium,16730.95,137988.77,7,S005,Unknown,,varsha.kumar26@gmail.com,2024-12-05 13:01:11
U2316,Nisha Shah,2023-10-28,Delhi,East,Home & Garden,38,Premium,14298.11,490441.04,11,S016,,nisha.shah24,nisha.shah24@hotmail.com,2023-07-13 23:37:44
U2022,Nikhil Mehta,2024-07-10,Hyderabad,South,Sports,47,Enterprise,82700.49,100762.61,13,S007,Unknown,nikhil.mehta18,nikhil.mehta18@hotmail.com,2023-12-24 15:27:58
U2236,Jyoti Bose,2023-08-08,Lucknow,South,Clothing,22,Premium,3995.74,113702.08,2,S020,Active,,jyoti.bose61@outlook.com,2024-01-06 05:22:08
U2222,Vikram Shukla,2024-08-24,Jaipur,West,Books,51,Premium,57505.96,371681.75,1,S010,Pending,vikram.shukla18,,2023-04-13 04:17:48
U2282,Anika Banerjee,2023-11-28,Hyderabad,East,Clothing,49,Free,68588.75,47517.17,13,S018,Unknown,anika.banerjee18,,2023-03-17 16:16:12
U2211,Kavita Menon,2024-05-24,Nagpur,West,Jewellery,26,Free,42818.29,381622.96,6,S014,Inactive,kavita.menon89,,2024-01-02 06:17:23
U2260,Riya Sinha,2023-09-07,Chennai,West,Home & Garden,52,Basic,51934.3,371054.08,13,S010,Pending,riya.sinha2,riya.sinha2@hotmail.com,2024-11-17 10:27:12
U2140,Varsha Venkatesh,2024-04-05,Mumbai,East,Home & Garden,41,Enterprise,26065.42,439056.97,14,S015,,varsha.venkatesh89,varsha.venkatesh89@yahoo.com,2023-06-12 05:38:53
U2104,Sneha Mehta,2023-12-04,Kolkata,West,Toys,41,Enterprise,135206.87,12989.55,10,S019,Pending,sneha.mehta86,sneha.mehta86@outlook.com,2023-02-20 13:27:48
U2338,Swati Joshi,2024-09-29,Delhi,Central,Clothing,41,Basic,12869.09,40850.27,4,S016,Unknown,swati.joshi55,swati.joshi55@yahoo.com,2023-02-17 20:29:40
U2047,Sita Desai,2024-04-25,Guwahati,Central,Toys,51,Premium,66985.88,,6,S008,Pending,sita.desai45,sita.desai45@hotmail.com,2024-11-17 15:42:08
U2072,Rajesh Verma,2024-03-01,Mumbai,South,Toys,44,Free,149629.72,164755.53,3,S017,,rajesh.verma77,rajesh.verma77@hotmail.com,2023-12-10 15:35:20
U2226,Ritvik Rao,2024-07-26,Delhi,East,Jewellery,25,Enterprise,145093.36,256431.24,10,S012,Unknown,,ritvik.rao93@rediffmail.com,2023-09-21 02:09:27
U2242,Uma Rao,2024-02-14,Kanpur,Central,Books,34,Enterprise,17331.44,,14,S016,Pending,uma.rao3,uma.rao3@gmail.com,2024-08-11 11:19:51
U2341,Atharv Dubey,2024-09-05,Hyderabad,East,Toys,21,Free,2085.78,267180.81,2,S010,Pending,atharv.dubey91,atharv.dubey91@rediffmail.com,2024-12-05 15:20:31
U2051,Atharv Yadav,2023-05-16,Delhi,East,Books,37,Enterprise,52700.03,24394.34,13,S012,,atharv.yadav62,atharv.yadav62@hotmail.com,2023-01-25 01:32:03
U2164,Ishaan Das,2024-04-23,Delhi,West,Sports,38,Free,21194.93,42740.92,2,S014,Pending,ishaan.das29,ishaan.das29@rediffmail.com,2024-02-16 07:57:20
U2188,Advik Pandey,2024-04-17,Chennai,West,Electronics,55,Free,24076.47,456153.87,15,S013,Inactive,advik.pandey57,advik.pandey57@outlook.com,2023-06-12 19:32:39
U2006,Pooja Pandey,2024-10-18,Visakhapatnam,Central,Home & Garden,51,Free,84849.95,177413.24,2,S002,,,pooja.pandey54@gmail.com,2023-12-20 10:51:44
U2059,Ritvik Pandey,2024-10-15,Mumbai,Central,Groceries,43,Free,138689.37,183174.55,9,S002,,ritvik.pandey47,ritvik.pandey47@yahoo.com,2023-09-13 23:43:49
U2233,Swati Mehta,2024-04-24,Mumbai,North,Jewellery,59,Premium,38304.46,286795.47,1,S004,Inactive,,swati.mehta48@outlook.com,2023-09-06 17:57:34
U2252,Kavya Yadav,2024-02-18,Bangalore,Central,Books,29,Enterprise,49701.35,149749.92,10,S003,,kavya.yadav46,kavya.yadav46@outlook.com,2023-02-08 14:28:02
U2133,Sai Agarwal,2024-05-29,Hyderabad,West,Toys,36,Enterprise,128044.37,256880.15,12,S005,,sai.agarwal19,sai.agarwal19@gmail.com,2024-10-04 12:09:14
U2220,Saanvi Verma,2023-04-22,Chandigarh,South,Toys,45,Free,31881.67,144313.78,8,S019,Unknown,saanvi.verma56,saanvi.verma56@outlook.com,
U2086,Suresh Venkatesh,2023-08-23,Kanpur,East,Jewellery,21,Basic,635.04,199306.34,4,S014,Active,suresh.venkatesh52,suresh.venkatesh52@yahoo.com,2024-06-04 22:05:36
U2028,Karan Iyer,2023-06-13,Bangalore,North,Jewellery,26,Free,121660.21,68936.77,9,S015,,karan.iyer23,karan.iyer23@outlook.com,2023-01-03 23:45:26
U2242,Kavya Mehta,2023-05-10,Hyderabad,West,Groceries,58,Premium,86763.4,22803.96,12,S003,Active,kavya.mehta76,kavya.mehta76@hotmail.com,2024-06-24 04:35:00
U2007,Ananya Krishnamurthy,2023-03-06,Kanpur,West,Sports,41,Enterprise,2456.05,217591.86,11,S006,,ananya.krishnamurthy83,,2023-04-26 20:41:49
U2153,Vihaan Verma,2023-12-12,Bangalore,East,Groceries,40,Free,13468.34,393037.46,2,S007,Unknown,,vihaan.verma87@rediffmail.com,2024-01-12 14:07:48
U2180,Karan Venkatesh,2023-04-10,Nagpur,West,Clothing,42,Free,99836.13,167966.35,15,S002,Unknown,karan.venkatesh95,karan.venkatesh95@gmail.com,2024-04-07 06:57:19
U2333,Vihaan Patel,2024-10-25,Bangalore,South,Electronics,21,Premium,90998.9,89718.47,10,S012,Inactive,vihaan.patel25,vihaan.patel25@outlook.com,2023-12-30 03:59:10
U2162,Nikhil Joshi,2024-12-22,Visakhapatnam,South,Groceries,42,Basic,6188.46,51250.39,10,S004,,nikhil.joshi65,nikhil.joshi65@rediffmail.com,2023-08-01 12:38:35
U2232,Nikhil Das,2023-03-23,Hyderabad,North,Books,17,Premium,108423.96,319651.38,9,S016,Unknown,nikhil.das4,nikhil.das4@outlook.com,2024-11-18 06:19:29
U2132,Jyoti Joshi,2023-02-17,Bhopal,East,Groceries,54,Basic,41034.68,60861.46,6,S005,Unknown,jyoti.joshi72,jyoti.joshi72@hotmail.com,2024-05-23 06:59:10
U2330,Mahesh Agarwal,2024-12-27,Chennai,South,Mobiles,36,Enterprise,65439.16,268973.22,7,S008,Active,mahesh.agarwal99,mahesh.agarwal99@yahoo.com,2023-07-19 06:33:31
U2290,Aarav Malhotra,2024-06-30,Mumbai,South,Groceries,22,Free,111996.3,220261.99,8,S003,Active,aarav.malhotra52,aarav.malhotra52@hotmail.com,
U2259,Prachi Agarwal,2024-11-07,Hyderabad,North,Home & Garden,34,Free,149414.17,388173.59,2,S004,,prachi.agarwal63,prachi.agarwal63@rediffmail.com,2024-05-09 22:04:09
U2277,Neha Rao,2024-12-18,Mumbai,West,Mobiles,64,Basic,125578.32,443673.38,3,S010,Inactive,,neha.rao39@hotmail.com,2024-08-18 07:26:13
U2280,Asha Menon,2023-05-29,Mumbai,Central,Clothing,18,Free,136348.15,291058.63,1,S017,Active,asha.menon63,asha.menon63@yahoo.com,2023-08-20 17:58:40
U2234,Saanvi Nair,2023-01-13,Hyderabad,South,Toys,35,Free,76728.53,55652.96,6,S003,,saanvi.nair33,saanvi.nair33@outlook.com,2023-03-13 14:57:27
U2009,Aditya Kumar,2023-09-13,Chennai,South,Sports,49,Enterprise,,,10,S003,Pending,aditya.kumar17,aditya.kumar17@yahoo.com,2024-12-11 20:38:25
U2321,Swati Agarwal,2023-01-20,Delhi,West,Home & Garden,16,Enterprise,112264.98,267692.87,11,S017,Active,swati.agarwal7,swati.agarwal7@hotmail.com,2024-08-10 13:05:23
U2040,Sunita Chowdhury,2023-04-08,Surat,West,Mobiles,61,Free,96567.43,363336.72,13,S006,Unknown,sunita.chowdhury66,sunita.chowdhury66@hotmail.com,
U2066,Atharv Pandey,2024-04-28,Chennai,South,Jewellery,62,Basic,54944.47,347482.39,3,S003,,atharv.pandey16,atharv.pandey16@hotmail.com,2023-02-10 21:40:10
U2011,Riya Singh,2023-07-30,Indore,East,Groceries,60,Premium,44783.64,45687.07,14,S009,Unknown,riya.singh67,riya.singh67@rediffmail.com,2024-01-26 10:57:06
U2325,Uma Kumar,2024-12-04,Surat,Central,Clothing,34,Basic,93883.29,267254.74,6,S017,Unknown,,uma.kumar64@hotmail.com,2023-07-01 20:11:53
U2172,Vihaan Mehta,2024-10-27,Delhi,West,Groceries,33,Free,77730.05,311450.01,2,S014,,vihaan.mehta32,vihaan.mehta32@outlook.com,2024-10-22 05:42:40
U2298,Radha Joshi,2023-01-01,Hyderabad,North,Toys,18,Free,146369.54,155160.31,2,S013,,radha.joshi13,radha.joshi13@gmail.com,
U2204,Sanjay Joshi,2024-03-07,Chennai,Central,Home & Garden,21,Enterprise,69796.73,203138.16,8,S013,,sanjay.joshi11,sanjay.joshi11@rediffmail.com,2024-11-06 16:09:13
U2303,Prachi Malhotra,2024-06-28,Visakhapatnam,North,Clothing,32,Basic,88185.1,438804.21,10,S002,Pending,prachi.malhotra96,prachi.malhotra96@hotmail.com,2023-11-12 12:52:49
U2013,Rahul Sharma,2024-09-05,Lucknow,North,Electronics,43,Free,88236.22,104833.19,2,S008,Active,rahul.sharma97,rahul.sharma97@gmail.com,2023-09-03 08:01:50
U2054,Anika Yadav,2023-12-13,Bangalore,South,Toys,36,Basic,128143.88,402303.09,10,S018,Active,anika.yadav91,anika.yadav91@hotmail.com,2024-02-24 09:10:52
U2119,Sai Malhotra,2024-06-23,Lucknow,Central,Clothing,65,Premium,143308.81,335724.14,7,S020,Unknown,sai.malhotra56,sai.malhotra56@hotmail.com,2023-12-28 22:15:42
U2306,Swati Rao,2024-11-07,Mumbai,West,Mobiles,51,Basic,,414112.35,7,S012,Unknown,swati.rao73,,2023-03-01 07:07:24
U2073,Nisha Chowdhury,2023-07-28,Bangalore,North,Clothing,35,Premium,111752.52,464924.97,11,S015,Active,nisha.chowdhury84,nisha.chowdhury84@yahoo.com,
U2048,Pradeep Dubey,2023-07-12,Bangalore,West,Sports,51,Enterprise,85948.79,256689.55,10,S019,Active,pradeep.dubey84,pradeep.dubey84@yahoo.com,2024-03-03 15:14:05
U2048,Swati Venkatesh,2023-04-17,Bangalore,East,Sports,42,Premium,100094.05,406357.3,6,S007,Inactive,swati.venkatesh68,swati.venkatesh68@hotmail.com,2023-02-01 04:35:40
U2225,Rohan Nair,2023-04-04,Delhi,North,Clothing,21,Premium,820.36,227889.81,15,S012,Unknown,rohan.nair34,,2023-03-30 12:58:11
U2057,Ananya Patel,2023-11-09,Delhi,North,Electronics,54,Free,88578.2,220100.57,9,S005,,ananya.patel37,ananya.patel37@gmail.com,2023-08-12 01:11:19
U2203,Myra Pillai,2024-09-01,Pune,West,Toys,27,Enterprise,110388.79,160668.49,3,S002,Unknown,myra.pillai66,myra.pillai66@rediffmail.com,2023-08-17 04:42:39
U2041,Rajesh Chowdhury,2024-03-21,Chandigarh,North,Groceries,64,Enterprise,43859.13,,5,S004,,rajesh.chowdhury6,rajesh.chowdhury6@hotmail.com,2023-07-17 02:33:04
U2209,Tanvi Gupta,2023-10-07,Mumbai,Central,Home & Garden,64,Free,17144.32,301384.85,11,S017,,,tanvi.gupta39@outlook.com,2024-01-24 14:58:34
U2281,Ramesh Gupta,2024-09-17,Hyderabad,Central,Clothing,52,Free,90774.76,205593.88,6,S010,Pending,ramesh.gupta94,ramesh.gupta94@rediffmail.com,2023-02-10 05:22:40
U2305,Sai Bose,2024-09-24,Chennai,East,Sports,53,Premium,126520.92,276971.79,10,S017,,,sai.bose98@yahoo.com,2023-08-09 08:39:17
U2237,Tanya Iyer,2024-01-02,Bangalore,West,Electronics,59,Premium,14935.04,200566.66,9,S019,Inactive,tanya.iyer50,tanya.iyer50@outlook.com,2024-11-29 09:25:44
U2263,Ira Rao,2023-07-07,Chennai,Central,Jewellery,50,Free,20125.12,299967.37,15,S004,,ira.rao66,ira.rao66@hotmail.com,2024-09-15 02:58:07
U2308,Priya Kumar,2023-03-03,Ahmedabad,East,Home & Garden,60,Premium,23770.53,324468.1,9,S010,,,priya.kumar4@outlook.com,2023-04-09 13:36:25
U2311,Vikram Kumar,2023-08-24,Delhi,South,Groceries,16,Basic,100333.25,366216.46,10,S013,Active,vikram.kumar55,vikram.kumar55@yahoo.com,2024-09-04 03:47:01
U2008,Kavya Kumar,2024-03-28,Lucknow,Central,Groceries,44,Premium,141552.57,180177.58,1,S014,Inactive,kavya.kumar82,kavya.kumar82@rediffmail.com,2024-07-06 17:31:35
U2055,Reyansh Verma,2024-03-15,Mumbai,West,Jewellery,43,Free,28689.54,340152.91,7,S004,,reyansh.verma86,,2023-08-25 23:02:16
U2254,Ayaan Patil,2024-11-27,Bangalore,West,Jewellery,39,Free,27047.04,41111.13,5,S017,Pending,ayaan.patil27,ayaan.patil27@gmail.com,2023-11-21 18:22:27
U2319,Navya Iyer,2024-08-30,Bangalore,East,Sports,30,Enterprise,50523.57,255825.99,3,S011,Unknown,navya.iyer14,navya.iyer14@outlook.com,2024-08-08 22:25:09
U2342,Karan Chatterjee,2023-12-27,Delhi,Central,Home & Garden,49,Premium,111517.51,237724.16,13,S005,Pending,,karan.chatterjee44@rediffmail.com,2023-11-05 17:48:51
U2091,Nikhil Chatterjee,2023-09-12,Hyderabad,Central,Mobiles,28,Enterprise,54871.37,38112.76,13,S009,Pending,nikhil.chatterjee33,nikhil.chatterjee33@hotmail.com,2023-04-11 08:38:15
U2028,Karan Iyer,2023-06-13,Bangalore,North,Jewellery,26,Free,121660.21,68936.77,9,S015,,karan.iyer23,karan.iyer23@outlook.com,2023-01-03 23:45:26
U2213,Kabir Reddy,2024-11-15,Surat,North,Mobiles,38,Free,61543.21,117496.16,10,S015,,,kabir.reddy27@rediffmail.com,2023-10-13 05:11:19
U2112,Atharv Banerjee,2023-10-26,Delhi,South,Electronics,26,Premium,101254.72,121343.97,1,S011,,atharv.banerjee30,atharv.banerjee30@outlook.com,2023-12-26 22:03:45
U2023,Sai Mehta,2023-03-09,Kochi,East,Sports,50,Premium,113390.31,192044.57,4,S007,Inactive,,,2024-09-22 17:07:53
U2135,Varsha Kumar,2024-11-17,Bhopal,Central,Books,26,Premium,16730.95,137988.77,7,S005,Unknown,,varsha.kumar26@gmail.com,2024-12-05 13:01:11
U2115,Sanjay Chatterjee,2024-08-15,Delhi,Central,Sports,28,Basic,84134.62,255904.6,11,S014,,sanjay.chatterjee65,sanjay.chatterjee65@outlook.com,2024-01-15 22:30:44
U2054,Aarav Pandey,2024-04-15,Lucknow,Central,Home & Garden,54,Free,31457.27,91635.92,2,S004,Pending,,aarav.pandey4@outlook.com,2023-04-19 08:10:25
U2114,Ishaan Pillai,2023-02-21,Chennai,West,Electronics,62,Free,142989.98,146701.91,10,S015,Pending,ishaan.pillai56,ishaan.pillai56@hotmail.com,2023-11-19 19:53:00
U2282,Navya Joshi,2024-05-10,Delhi,West,Mobiles,45,Enterprise,68444.64,478184.41,5,S009,,navya.joshi85,navya.joshi85@hotmail.com,2023-06-24 01:04:20
U2133,Rahul Tiwari,2023-08-26,Mumbai,East,Home & Garden,61,Premium,83112.78,394267.32,9,S009,,rahul.tiwari14,rahul.tiwari14@rediffmail.com,
U2045,Krishna Chauhan,2024-08-21,Hyderabad,Central,Toys,30,Premium,144204.94,493128.99,2,S016,Unknown,,krishna.chauhan93@rediffmail.com,2023-09-23 09:22:22
U2231,Sneha Kumar,2023-08-22,Lucknow,South,Mobiles,39,Basic,66398.55,180828.8,6,S010,Unknown,sneha.kumar66,sneha.kumar66@hotmail.com,2024-08-15 00:36:38
U2163,Lakshmi Malhotra,2024-06-02,Bhopal,South,Groceries,41,Premium,,472513.47,8,S019,,lakshmi.malhotra64,lakshmi.malhotra64@rediffmail.com,2024-08-07 23:34:05
U2329,Rohan Mishra,2024-04-29,Delhi,North,Jewellery,44,Free,77478.2,2702.98,2,S015,Inactive,rohan.mishra88,rohan.mishra88@rediffmail.com,2023-03-21 10:14:20
U2058,Shaurya Mehta,2024-11-30,Bhopal,South,Mobiles,40,Enterprise,138576.47,105570.67,13,S003,Active,shaurya.mehta6,,2024-10-22 04:44:03
U2118,Meena Saxena,2024-02-01,Mumbai,East,Clothing,27,Basic,135950.85,277075.05,9,S007,Pending,meena.saxena7,meena.saxena7@gmail.com,2023-02-27 12:34:35
U2323,Divya Mukherjee,2024-06-30,Chennai,West,Toys,49,Basic,,120945.65,3,S010,Active,divya.mukherjee21,divya.mukherjee21@outlook.com,2024-12-16 15:57:30
U2054,Kabir Mishra,2024-06-09,Delhi,North,Home & Garden,48,Enterprise,104328.56,307757.33,6,S006,,kabir.mishra63,kabir.mishra63@outlook.com,2023-01-01 02:12:20
U2138,Riya Banerjee,2023-10-20,Chennai,West,Groceries,37,Basic,109602.48,13833.01,7,S019,,,riya.banerjee99@rediffmail.com,2023-09-04 10:07:51
U2343,Nisha Desai,2023-11-09,Jaipur,East,Books,46,Premium,110581.63,51227.18,4,S009,Pending,,nisha.desai68@hotmail.com,2024-11-04 22:20:23
U2151,Mahesh Krishnamurthy,2023-10-09,Mumbai,West,Jewellery,34,Free,30127.29,304491.48,15,S004,Inactive,,mahesh.krishnamurthy3@gmail.com,2024-11-09 08:13:22
U2242,Ritvik Shah,2023-09-25,Bangalore,South,Toys,47,Basic,130900.09,218424.0,13,S005,,ritvik.shah36,,2023-09-03 06:49:10
U2238,Ramesh Sharma,2023-02-19,Delhi,North,Mobiles,56,Enterprise,23096.52,,13,S004,,ramesh.sharma5,ramesh.sharma5@rediffmail.com,2024-02-02 18:43:46
U2075,Dhruv Banerjee,2024-07-13,Bangalore,East,Toys,23,Premium,139461.35,413840.17,9,S010,Pending,dhruv.banerjee54,,2023-11-22 18:08:00
U2000,Tanvi Sinha,2023-03-16,Chennai,West,Jewellery,31,Premium,22895.03,54623.43,14,S015,Active,,tanvi.sinha63@yahoo.com,2023-01-30 04:45:38
U2187,Aarav Kumar,2024-11-25,Kochi,East,Sports,37,Basic,60438.47,57885.7,15,S001,Unknown,aarav.kumar81,aarav.kumar81@hotmail.com,2023-01-16 09:39:25
U2227,Rajesh Mehta,2024-11-12,Chennai,South,Clothing,60,Premium,37511.94,365187.81,2,S019,Inactive,rajesh.mehta93,rajesh.mehta93@gmail.com,2024-09-23 18:26:21
U2123,Mahesh Shukla,2023-08-16,Hyderabad,East,Home & Garden,19,Premium,45158.06,280616.18,10,S010,,mahesh.shukla29,mahesh.shukla29@outlook.com,2024-10-27 14:26:50
U2206,Saanvi Venkatesh,2023-11-30,Mumbai,South,Sports,47,Enterprise,50086.74,457371.71,11,S011,,saanvi.venkatesh20,saanvi.venkatesh20@outlook.com,2023-12-23 23:27:35
U2227,Rohan Naidu,2023-12-04,Delhi,North,Electronics,40,Basic,142173.29,418184.45,6,S011,,,rohan.naidu80@gmail.com,2023-12-09 14:38:00
U2282,Navya Joshi,2024-05-10,Delhi,West,Mobiles,45,Enterprise,68444.64,478184.41,5,S009,,navya.joshi85,navya.joshi85@hotmail.com,2023-06-24 01:04:20
U2273,Mahesh Rao,2024-05-28,Mumbai,North,Clothing,19,Enterprise,105241.16,371903.85,2,S006,Inactive,mahesh.rao31,mahesh.rao31@rediffmail.com,2023-08-15 18:29:14
U2250,Tanya Menon,2023-02-03,Hyderabad,West,Sports,37,Enterprise,,398987.89,4,S015,Inactive,tanya.menon99,tanya.menon99@gmail.com,2023-10-28 18:41:06
U2135,Rahul Dubey,2023-08-03,Kolkata,North,Books,31,Premium,29403.88,253630.24,1,S004,Active,rahul.dubey74,,2023-07-14 20:35:13
U2264,Aarav Patil,2023-07-27,Pune,East,Jewellery,55,Premium,134787.61,200787.1,10,S015,,aarav.patil66,,2023-05-10 20:34:53
U2192,Divya Nair,2023-11-07,Delhi,West,Toys,21,Free,85374.0,455969.53,5,S004,,divya.nair6,divya.nair6@outlook.com,2024-02-19 07:05:23
U2234,Tanvi Pandey,2023-06-17,Guwahati,West,Books,21,Basic,117997.08,113384.61,8,S018,Inactive,tanvi.pandey63,,2024-11-12 01:06:37
U2304,Reyansh Shukla,2024-10-13,Mumbai,East,Books,23,Enterprise,36576.12,107335.05,12,S005,Active,reyansh.shukla34,reyansh.shukla34@gmail.com,2023-03-02 00:53:37
U2077,Reyansh Singh,2023-11-11,Bangalore,West,Toys,35,Basic,107016.6,27614.12,15,S006,,reyansh.singh97,reyansh.singh97@rediffmail.com,2023-02-07 06:48:06
U2171,Nisha Mishra,2023-01-13,Mumbai,West,Jewellery,60,Enterprise,125559.15,290287.34,1,S013,,nisha.mishra29,,2023-10-19 17:05:47
U2132,Lakshmi Sinha,2024-06-18,Chennai,Central,Sports,28,Basic,27185.92,181540.32,10,S012,Pending,lakshmi.sinha67,lakshmi.sinha67@outlook.com,2023-03-24 10:11:16
U2140,Divya Singh,2024-12-13,Mumbai,East,Sports,43,Enterprise,15269.09,174738.01,9,S010,Active,divya.singh57,divya.singh57@gmail.com,2024-10-14 22:48:33
U2093,Meena Gupta,2024-11-08,Jaipur,South,Sports,27,Enterprise,102351.19,125802.96,13,S003,,meena.gupta79,meena.gupta79@rediffmail.com,2023-03-13 04:34:58
U2052,Rajesh Kumar,2023-11-28,Bangalore,West,Books,41,Basic,61817.47,412260.17,14,S014,Inactive,rajesh.kumar3,rajesh.kumar3@rediffmail.com,2023-06-26 00:29:41
U2334,Pihu Venkatesh,2024-01-14,Delhi,East,Jewellery,23,Basic,111240.23,417153.99,9,S008,,,pihu.venkatesh10@rediffmail.com,2024-11-11 02:15:45
U2220,Vivaan Sharma,2024-10-09,Surat,West,Sports,52,Basic,108491.4,380355.26,10,S012,,vivaan.sharma57,,2024-03-22 20:40:55
U2209,Sunita Venkatesh,2023-09-28,Hyderabad,East,Electronics,44,Free,28436.7,440044.18,12,S011,,sunita.venkatesh63,sunita.venkatesh63@yahoo.com,2024-02-06 15:02:03
U2202,Sneha Sinha,2023-05-13,Hyderabad,South,Mobiles,44,Free,79260.68,338949.43,1,S004,Pending,sneha.sinha21,sneha.sinha21@hotmail.com,2024-07-03 15:38:38
U2346,Diya Desai,2024-01-24,Delhi,North,Books,50,Free,88558.59,178904.0,10,S019,Unknown,diya.desai97,diya.desai97@outlook.com,2023-05-30 14:33:46
U2109,Ananya Agarwal,2023-03-14,Chennai,North,Groceries,39,Premium,42012.69,80476.2,13,S008,,ananya.agarwal29,ananya.agarwal29@rediffmail.com,2024-03-07 23:48:37
U2108,Sanjay Saxena,2024-02-05,Mumbai,Central,Groceries,25,Premium,,464488.63,6,S005,,,,2024-05-07 08:20:41
